,Tweets
188,"Rasmussen Poll Reports:
What issues are ALL voters ""Very Concerned"" about?
Inflation - 60%
Crime - 51%
Illegal immigration - 47%
Abortion rights - 42%
Climate change - 32%
COVID - 22%"
189,Catherine posted antivax info relentlessly.  She died of covid in Feb 2022.  Under 40 with kids.   #TikTok https://t.co/OmrXY2IRHq
190,Seeker to Answer Press Questions on COVID-19 Cure and Exit Strategy  - Like it? Retweet it! https://t.co/PiXUwp5wo2
191,@RepGosar Tell us the covid numbers brah...
192,‘Failure of an American ideology’: why Covid has an outsized impact on the US - The Guardian https://t.co/HQL9CpeWw1
193,"*enters honeymoon phase 
*gets covid https://t.co/FKWwE5w0zG"
194,i have covid!! /sar /j
195,"Nearly half of the deaths from COVID in the United States occurred after vaccines were made widely available. 

The failure to vaccinate, epidemiologists say, contributed to hundreds of thousands of deaths.  https://t.co/ZdOSFyq4SE"
196,"WTAF

PCR tests aren’t available for under 5s, so the plan is? Cover eyes, cover ears, la!la!la!…?! 

No need to know if your tiny human who can’t be vaccinated has COVID? 

Can’t imagine why that would be important to know 🙄

#COVID19BC #ImmunizeUnder5s #ImmunizeUnder5 #bcpoli https://t.co/G1hV3CqCBy"
197,@mrsrosieb Meanwhile the PM hides and hopes covid sympathy and her showpony trip to the USA will increase her polling!
198,@backtolife_2022 This is 100% misinformation. NOBODY knows how many people have gotten Covid or how many died due to fraudulent counts by medical professionals/liberal propagandists and insane globalists.
199,"Australia has allot of covid virus raging through communities. Please get covid vaccinated, wear masks https://t.co/EAt99hHkGD"
200,"@brithume @guypbenson So we can say that Fox News and Tucker Carlson are deadlier than Covid. Sounds about right.

How do you sleep at night Brit? How?"
201,@pattonoswalt It's funny because it's how I avoided getting covid so far. Avoiding covid and the bonus of avoiding idiots with murderous rage issues.
202,"The ‘ONLY’ daughter of one of Australia’s top doctors who became a voice for nurses struggling during the Covid pandemic &amp; PROMOTED Vaccines, has died suddenly in her sleep! What a sad situation… only child too… ☹️ https://t.co/TXApt3zeuA"
203,@broomstick33 And which abyss was that? It wasn't bushfires or #COVID or balancing the budget - they were all clear fails for Josh and #ScottyFromPhotoOps.
204,@SimplyHayden99 @NewshubNZ I personally have had 2 vaccines. A booster the general flu vaccine and have no issues. I have not had covid
205,"@NjTank99 I know haha i was just poking fun at the way it was phrased being similar to COVID protocol, appreciate it tho Frank!"
206,"@BellaDonmoyer Are you familiar with long-covid?

New evidence suggests that each time you catch COVID, the odds of long-covid increase.

And no, catching COVID doesn't create ""herd immunity"" because it's closer to cold or flu viruses where your immunity wanes, especially against new strains."
207,"@Loretta_Torrago @drlucymcbride .... else who gave them covid.

I probably would have died too. 

It would have devastated many people, changing the trajectory of their lives forever.  
But yea, the stress of staying alive, much worse.
Right."
208,"Regis is the biggest ASX listed aged care provider. You would think the Federal Government would be better organised in refunding its COVID related costs, as promised. See today's ASX announcement: https://t.co/W0TDJxSPB2"
209,@FoxNews Funny… Who was behind the draconian anti freedom Covid lockdowns?
210,"The Washington Post: Meat industry hyped 'baseless' shortage to keep plants open amid covid.
https://t.co/tFz0kZebev"
211,These aren't real items. Or they're not all offered now or not as recently as 3 mos pre covid. I'll try and find my photo of the menu board https://t.co/p5PCl4RIw0
212,@natescurls99 Vincent talking about getting covid at the Olympics when he was asked about it at the recent camp
213,@JOHNJOHNSTONED @Iamgoingtosleep @LawrenceGostin @richardhorton1 @WHO @BillGates @GroveJohn @mdc_martinus @DrTedros @mvankerkhove @doctorsoumya @MartaSeoaneWHO @SCBriand @trishgreenhalgh @NafeezAhmed @dyanilewis ‘Gratuitous attack’ lol. Anyone with any critical thinking ability realized the WHO wasn’t and isn’t about following the science writ large (meaning not limited to a unitary medical perspective) with the “fact covid is not airborne” tweet that IS STILL UP!
214,@pattonoswalt Like covid all over
215,@cfpzach @CullenM920 @EvanMarinofsky (Perry was a major exception because it was a COVID year…otherwise he would have found a home on a contender…)
216,@hiiipowers @neezy0x In his defense he was gonna drop before Covid
217,"@markfollman More ignorance. ""Obviously mass shooters aren't mentally healthy"". Struggling to define the vast border of illness and mental wellness. Like stating to 1 mil+ COVID deaths are not just related to COVID virus. Tell me that kid who shot up Marj Stoneman HS was ""not mentally ill""."
218,@NoVanessa Covid is so rude.
219,@MrMojoRisinX Drummer got COVID. The guy who replaced him only knew the “best hits”. Hence great set list.
220,"Maybe Trump can come up with a formula for babies,like he did for Covid! https://t.co/zYCQVymjWU"
221,@thevivafrei @lisa_iannattone Vacinnes are to stop the spread. However why have almost all my double and boosted family members and friends passed Covid to each other and my unvaccinated friends haven’t had Covid.  It’s all so confusing.
222,"@JamesMcCathie @DanielAndrewsMP I just tested positive to COVID-19 and had my third dose. Don’t get me wrong, I know where you’re coming from 😅🎅"
223,@TheBrattPack63 If he doesn't have COVID its because the refs rigged the test
224,"@oloserian88 @AnComNezuko @iAmPurua @VaushV Who did democrats call a Russian puppet? 
It’s almost like the increase in gov spending came from Covid? 🤔"
225,"@tone74662527 And yet, people have no idea, even after a unison global plan was implemented during COVID, and still today."
226,"More drama for the stalled trial of Guy Sebastian’s former manager. 
A new judge has taken over the case this morning after the sudden death of Judge Zahra. 
But a new hurdle today, Crown Prosecutor David Morters now covid positive @9NewsSyd"
227,"@CryptoNesiaReal @Meachel22368268 @legocoinlive Covid-19 has a bad impact in almost every sector. So, as a crypto projects how did it affect you? How you  and your team have done the work in the pandemic?
Thanks❗"
228,Nose Spray Vaccines Could Quash COVID Virus Variants https://t.co/xHQi9ARJYS via @sciam
229,"@MerissaHansen17 @IAmMaryBenton The county crook stole $11 million dollars from our cities covid 19 victims thats the fact. She tried to steer it to her pal in Montrose got caught, and cancelled the grant. So nobody benefitted from the grant right? So she stole it. This lady can call me whatever facts are facts"
230,"@elisaperego78 @loscharlos @Wright1983Jon @MayoClinic I’m in a Republican area that never took it seriously.  I’m watching the people I know, disregard possible long Covid symptoms as from long Covid at all, just aging."
231,@6abc Sounds like Covid after effects. Hope you heal entirely.
232,tweeting that knowing that if i end up with covid i can just quote it and say it didn’t age well and laugh about it
233,@charles_gaba @ChuckWendig Disturbing in so many thought-provoking ways. I don’t know if I could have read this a year or two ago when we were entrenched in Covid.
234,DBM releases ₱1 billion Covid-19 benefits for health workers https://t.co/zNZitdqhhf
235,"The excesses of the COVID reaction have made me allergic to a lot of mandatory restrictions ""for your own good"". The bar for requiring something needs to be a hell of a lot higher than the bar for recommending it, even if overall refusal to apply it might lead to deaths."
236,The White House Posts BLATANT Disinformation About Biden And COVID-19 https://t.co/qLVAEY9fdc
237,This COVID shit is far from over. 😷 On
238,"@techAU Covid Safe App, Census, MyGov in general, Centrelink Apps. I think our government agencies/AEC are not up for the job. The results would be too easily questioned."
239,"... and we heavily regulate cars as a result of the deaths related to their use.

People keep making the comparison to traffic deaths, ostensibly to say COVID regulations are Orwellian, when they willingly accept traffic regulations. https://t.co/SGGV2JRxTb"
240,"@catladyactivist Because of them, I can't even go to the gym, so my heart failure is progressing. Their behavior is literally killing me, but they're lamenting possible disruptions to their summer vacay plans from COVID sick outages. They don't care about anyone else, I can't care about them. 2/2"
241,"@JohnPaolozzi @DrEliDavid Oh you found a way to prevent Covid? 🤣 You should give Pfizer a call, they seem to have problems with this! 🤣 Oh and if the rate is 1/330, it's even lower than 0.01%. ;) Stop the paranoia, coronaviruses are known to give colds since 1967."
242,"@LWH73724948 @Cawthorn12James The problem with him and many other doctors that make them lose credibility immediately, is they never come right out and say there is no Covid. A virus called Covid has never ever been properly isolated. Look it up for yourselves."
