,Tweets
181,"@TheDemocrats @JoeBiden Too fast as Covid shut everything down &amp; consumers had much lower spending cooped up. Once Covid abated, consumers went on a spending spree but producers of everything weren’t prepared 2 meet demand cuz of labor/parts shortages &amp; reduced shipping capacity cuz of labor shortages"
182,Daily Confirmed Covid Cases per 1K Population by County For IN   2022-05-13:  Latest Covid Insights by Our Analytics Team using USAFacts #datavisualization #datascience #analytics #healthtech #data #covid19 #publichealth #covid #globalhealth https://t.co/V9QfE5uhsW
183,"John Fetterman should join one of the class action lawsuits against the FDA/CDC/MEDIA/PFIZER/MODERNA/JNJ, etc..Liability protection is nullified if fraud occurs..Fraud is obvious..
The Covid vaccines aren’t safe.. https://t.co/bF1cvpykto"
184,"@WestcoastBCLife @BCschoolCovid Covid in  Metro Vancouver sewage tracking tool:
https://t.co/IGLVKyMNmb"
185,@Jamesrus42 @MarshaBlackburn And voted against covid relief that was going to benefit police.
186,@POTUS @JoeBiden But you said you’d stop Covid. And that any president who had 200K die on his watch shouldn’t be president.
187,"@Johnbusa5 Refuses to get vaccinated, dies of Covid, blames Brandon, the ultimate gotcha."
188,@QuackityMerchh QUACKITY MERCH PLS GIVE ME MERCH I HAVE COVID (this is the only thing that’ll help ;))
189,"@BenK78457034 @PeterHotez At that point, anyone who has been Covid-free should get a tax credit😉"
190,@pmtNinerfan84 Covid season
191,"Watching @NZQandA talking to teachers about the impacts of Covid on students, schools and teachers themselves.
It has been incredibly hard. Principals are dealing with the fallout of govt decisions.
Personally, I'm continuing to wear my mask in every classroom I enter."
192,My friend text me talking bout somebody she was wit tested positive for covid and drank after her. I dont care how close we are. Im not drinking after u and u not drinking after me. Especially since covid been around. TF
193,Is there a Future for Widebody Aircraft Post-COVID? - AviationSource https://t.co/T0dS0kjXff
194,@dralicehan #idtwittwer#CovidIsNotOver #Long COVID is real and another reason to be vaccinated.
195,"@Notyour28981739 What’s the name for the person that after 2 years STILL doesn’t realize that the vac ones aren’t meant to stop you form getting covid. They’re to keep you from getting it as bad. 

I have names for that person but what’s the medical name?"
196,Biden administration warns of new COVID wave… just in time for fall midterm elections https://t.co/imK4SMzMv8
197,"7) Fox News remains today a bad actor in seemingly every situation—from Ukraine to Covid to 1/6 to Buffalo—is one of the greatest threats we face to our national security, democracy, and the lives of our fellow Americans."
198,"@helpinghandles Home with covid, ugh.  $cancersucks530"
199,@tedtalksmacro I'd be very hesitant to include the covid crash in this comparison.
200,"Rasmussen Poll Reports:
What issues are ALL voters ""Very Concerned"" about?
Inflation - 60%
Crime - 51%
Illegal immigration - 47%
Abortion rights - 42%
Climate change - 32%
COVID - 22%"
201,Catherine posted antivax info relentlessly.  She died of covid in Feb 2022.  Under 40 with kids.   #TikTok https://t.co/OmrXY2IRHq
202,Seeker to Answer Press Questions on COVID-19 Cure and Exit Strategy  - Like it? Retweet it! https://t.co/PiXUwp5wo2
203,‘Failure of an American ideology’: why Covid has an outsized impact on the US - The Guardian https://t.co/HQL9CpeWw1
204,"*enters honeymoon phase 
*gets covid https://t.co/FKWwE5w0zG"
205,i have covid!! /sar /j
206,"Nearly half of the deaths from COVID in the United States occurred after vaccines were made widely available. 

The failure to vaccinate, epidemiologists say, contributed to hundreds of thousands of deaths.  https://t.co/ZdOSFyq4SE"
207,"WTAF

PCR tests aren’t available for under 5s, so the plan is? Cover eyes, cover ears, la!la!la!…?! 

No need to know if your tiny human who can’t be vaccinated has COVID? 

Can’t imagine why that would be important to know 🙄

#COVID19BC #ImmunizeUnder5s #ImmunizeUnder5 #bcpoli https://t.co/G1hV3CqCBy"
208,@mrsrosieb Meanwhile the PM hides and hopes covid sympathy and her showpony trip to the USA will increase her polling!
209,@backtolife_2022 This is 100% misinformation. NOBODY knows how many people have gotten Covid or how many died due to fraudulent counts by medical professionals/liberal propagandists and insane globalists.
210,"Australia has allot of covid virus raging through communities. Please get covid vaccinated, wear masks https://t.co/EAt99hHkGD"
211,"@brithume @guypbenson So we can say that Fox News and Tucker Carlson are deadlier than Covid. Sounds about right.

How do you sleep at night Brit? How?"
212,@pattonoswalt It's funny because it's how I avoided getting covid so far. Avoiding covid and the bonus of avoiding idiots with murderous rage issues.
213,"The ‘ONLY’ daughter of one of Australia’s top doctors who became a voice for nurses struggling during the Covid pandemic &amp; PROMOTED Vaccines, has died suddenly in her sleep! What a sad situation… only child too… ☹️ https://t.co/TXApt3zeuA"
214,@broomstick33 And which abyss was that? It wasn't bushfires or #COVID or balancing the budget - they were all clear fails for Josh and #ScottyFromPhotoOps.
215,@SimplyHayden99 @NewshubNZ I personally have had 2 vaccines. A booster the general flu vaccine and have no issues. I have not had covid
216,"@NjTank99 I know haha i was just poking fun at the way it was phrased being similar to COVID protocol, appreciate it tho Frank!"
217,"@BellaDonmoyer Are you familiar with long-covid?

New evidence suggests that each time you catch COVID, the odds of long-covid increase.

And no, catching COVID doesn't create ""herd immunity"" because it's closer to cold or flu viruses where your immunity wanes, especially against new strains."
218,"@Loretta_Torrago @drlucymcbride .... else who gave them covid.

I probably would have died too. 

It would have devastated many people, changing the trajectory of their lives forever.  
But yea, the stress of staying alive, much worse.
Right."
219,"Regis is the biggest ASX listed aged care provider. You would think the Federal Government would be better organised in refunding its COVID related costs, as promised. See today's ASX announcement: https://t.co/W0TDJxSPB2"
220,@FoxNews Funny… Who was behind the draconian anti freedom Covid lockdowns?
221,"The Washington Post: Meat industry hyped 'baseless' shortage to keep plants open amid covid.
https://t.co/tFz0kZebev"
222,These aren't real items. Or they're not all offered now or not as recently as 3 mos pre covid. I'll try and find my photo of the menu board https://t.co/p5PCl4RIw0
223,@natescurls99 Vincent talking about getting covid at the Olympics when he was asked about it at the recent camp
224,@JOHNJOHNSTONED @Iamgoingtosleep @LawrenceGostin @richardhorton1 @WHO @BillGates @GroveJohn @mdc_martinus @DrTedros @mvankerkhove @doctorsoumya @MartaSeoaneWHO @SCBriand @trishgreenhalgh @NafeezAhmed @dyanilewis ‘Gratuitous attack’ lol. Anyone with any critical thinking ability realized the WHO wasn’t and isn’t about following the science writ large (meaning not limited to a unitary medical perspective) with the “fact covid is not airborne” tweet that IS STILL UP!
225,@pattonoswalt Like covid all over
226,@cfpzach @CullenM920 @EvanMarinofsky (Perry was a major exception because it was a COVID year…otherwise he would have found a home on a contender…)
227,@hiiipowers @neezy0x In his defense he was gonna drop before Covid
228,"@markfollman More ignorance. ""Obviously mass shooters aren't mentally healthy"". Struggling to define the vast border of illness and mental wellness. Like stating to 1 mil+ COVID deaths are not just related to COVID virus. Tell me that kid who shot up Marj Stoneman HS was ""not mentally ill""."
229,@NoVanessa Covid is so rude.
230,@MrMojoRisinX Drummer got COVID. The guy who replaced him only knew the “best hits”. Hence great set list.
231,"Maybe Trump can come up with a formula for babies,like he did for Covid! https://t.co/zYCQVymjWU"
232,@thevivafrei @lisa_iannattone Vacinnes are to stop the spread. However why have almost all my double and boosted family members and friends passed Covid to each other and my unvaccinated friends haven’t had Covid.  It’s all so confusing.
233,"@JamesMcCathie @DanielAndrewsMP I just tested positive to COVID-19 and had my third dose. Don’t get me wrong, I know where you’re coming from 😅🎅"
234,@TheBrattPack63 If he doesn't have COVID its because the refs rigged the test
235,"@oloserian88 @AnComNezuko @iAmPurua @VaushV Who did democrats call a Russian puppet? 
It’s almost like the increase in gov spending came from Covid? 🤔"
236,"@tone74662527 And yet, people have no idea, even after a unison global plan was implemented during COVID, and still today."
237,"More drama for the stalled trial of Guy Sebastian’s former manager. 
A new judge has taken over the case this morning after the sudden death of Judge Zahra. 
But a new hurdle today, Crown Prosecutor David Morters now covid positive @9NewsSyd"
